2.08 1430.0
2.22 1210.0
2.38 1030.0
2.54 880.0
2.72 751.0
2.9 642.0
3.11 541.0
3.32 451.0
3.55 376.0
3.79 315.0
3.85 302.0
3.91 290.0
3.92 287.0
3.95 977.0
4.01 932.0
4.06 897.0
4.07 884.0
4.14 843.0
4.15 833.0
4.18 1140.0
4.24 1090.0
4.33 1020.0
4.38 998.0
4.44 957.0
4.46 947.0
4.49 1080.0
4.55 1040.0
4.63 992.0
4.95 842.0
5.3 714.0
5.66 603.0
6.05 508.0
6.47 427.0
6.92 359.0
7.39 302.0
7.9 254.0
8.45 214.0
9.03 179.0
9.65 149.0
10.3 124.0
11.0 103.0
11.8 86.2
12.6 72.0
13.5 60.2
14.4 50.3
15.4 42.1
16.5 35.3
17.6 29.6
18.8 24.8
20.1 20.7
21.5 17.3
23.0 14.4
24.6 12.1
26.3 10.1
28.1 8.42
28.6 7.98
29.1 7.65
29.2 7.57
29.3 43.5
29.8 41.8
30.0 40.9
32.1 34.3
34.3 28.8
36.7 24.2
39.2 20.3
41.9 17.0
44.8 14.2
47.9 11.9
51.2 9.93
54.7 8.31
58.5 6.96
62.5 5.81
66.8 4.85
71.5 4.05
76.4 3.39
81.7 2.84
87.3 2.37
93.3 1.98
99.8 1.66
107.0 1.4
114.0 1.18
122.0 0.994
130.0 0.842
139.0 0.716
149.0 0.611
159.0 0.524
170.0 0.452
182.0 0.392
194.0 0.341
