#S	1	1
2.15E+01	1.78E-01	3
2.30E+01	1.74E-01	3
2.46E+01	1.71E-01	3
2.63E+01	1.69E-01	3
2.81E+01	1.66E-01	3
3.00E+01	1.64E-01	3
3.21E+01	1.62E-01	3
3.43E+01	1.60E-01	3
3.67E+01	1.58E-01	3
3.92E+01	1.56E-01	3
4.19E+01	1.55E-01	3
4.48E+01	1.53E-01	3
4.79E+01	1.51E-01	3
5.12E+01	1.49E-01	3
5.47E+01	1.48E-01	3
5.85E+01	1.46E-01	3
6.25E+01	1.44E-01	3
6.68E+01	1.42E-01	3
7.15E+01	1.41E-01	3
7.64E+01	1.39E-01	3
8.17E+01	1.37E-01	3
8.73E+01	1.35E-01	3
9.33E+01	1.33E-01	3
9.98E+01	1.30E-01	3
1.07E+02	1.28E-01	3
1.14E+02	1.26E-01	3
1.22E+02	1.24E-01	3
1.30E+02	1.22E-01	3
1.39E+02	1.19E-01	3
1.49E+02	1.17E-01	3
1.59E+02	1.15E-01	3
1.70E+02	1.13E-01	3
1.82E+02	1.10E-01	3
1.94E+02	1.08E-01	3
#S	4	4
2.08E+00	6.04E+01	4
2.22E+00	4.92E+01	4
2.38E+00	4.00E+01	4
2.54E+00	3.25E+01	4
2.72E+00	2.65E+01	4
2.90E+00	2.16E+01	4
3.11E+00	1.75E+01	4
3.32E+00	1.42E+01	4
3.55E+00	1.15E+01	4
3.79E+00	9.33E+00	4
4.06E+00	7.58E+00	4
4.33E+00	6.17E+00	4
4.63E+00	5.02E+00	4
4.95E+00	4.10E+00	4
5.30E+00	3.36E+00	4
5.66E+00	2.75E+00	4
6.05E+00	2.27E+00	4
6.47E+00	1.87E+00	4
6.92E+00	1.55E+00	4
7.39E+00	1.30E+00	4
7.90E+00	1.09E+00	4
8.45E+00	9.16E-01	4
9.03E+00	7.77E-01	4
9.65E+00	6.63E-01	4
1.03E+01	5.71E-01	4
1.10E+01	4.96E-01	4
1.18E+01	4.35E-01	4
1.26E+01	3.86E-01	4
1.35E+01	3.45E-01	4
1.44E+01	3.13E-01	4
1.54E+01	2.86E-01	4
1.65E+01	2.64E-01	4
1.76E+01	2.46E-01	4
1.88E+01	2.32E-01	4
2.01E+01	2.19E-01	4
2.15E+01	2.09E-01	4
2.30E+01	2.01E-01	4
2.46E+01	1.93E-01	4
2.63E+01	1.87E-01	4
2.81E+01	1.82E-01	4
3.00E+01	1.78E-01	4
3.21E+01	1.74E-01	4
3.43E+01	1.70E-01	4
3.67E+01	1.67E-01	4
3.92E+01	1.64E-01	4
4.19E+01	1.62E-01	4
4.48E+01	1.59E-01	4
4.79E+01	1.57E-01	4
5.12E+01	1.55E-01	4
5.47E+01	1.52E-01	4
5.85E+01	1.50E-01	4
6.25E+01	1.48E-01	4
6.68E+01	1.46E-01	4
7.15E+01	1.44E-01	4
7.64E+01	1.42E-01	4
8.17E+01	1.40E-01	4
8.73E+01	1.38E-01	4
9.33E+01	1.36E-01	4
9.98E+01	1.34E-01	4
1.07E+02	1.31E-01	4
1.14E+02	1.29E-01	4
1.22E+02	1.27E-01	4
1.30E+02	1.25E-01	4
1.39E+02	1.22E-01	4
1.49E+02	1.20E-01	4
1.59E+02	1.18E-01	4
1.70E+02	1.15E-01	4
1.82E+02	1.13E-01	4
1.94E+02	1.11E-01	4
#S	5	5
2.08E+00	1.29E+02	5
2.22E+00	1.06E+02	5
2.38E+00	8.66E+01	5
2.54E+00	7.11E+01	5
2.72E+00	5.84E+01	5
2.90E+00	4.79E+01	5
3.11E+00	3.92E+01	5
3.32E+00	3.20E+01	5
3.55E+00	2.60E+01	5
3.79E+00	2.11E+01	5
4.06E+00	1.72E+01	5
4.33E+00	1.40E+01	5
4.63E+00	1.13E+01	5
4.95E+00	9.24E+00	5
5.30E+00	7.53E+00	5
5.66E+00	6.15E+00	5
6.05E+00	5.02E+00	5
6.47E+00	4.11E+00	5
6.92E+00	3.38E+00	5
7.39E+00	2.78E+00	5
7.90E+00	2.30E+00	5
8.45E+00	1.90E+00	5
9.03E+00	1.58E+00	5
9.65E+00	1.31E+00	5
1.03E+01	1.10E+00	5
1.10E+01	9.26E-01	5
1.18E+01	7.86E-01	5
1.26E+01	6.72E-01	5
1.35E+01	5.80E-01	5
1.44E+01	5.05E-01	5
1.54E+01	4.45E-01	5
1.65E+01	3.95E-01	5
1.76E+01	3.55E-01	5
1.88E+01	3.22E-01	5
2.01E+01	2.95E-01	5
2.15E+01	2.73E-01	5
2.30E+01	2.55E-01	5
2.46E+01	2.40E-01	5
2.63E+01	2.27E-01	5
2.81E+01	2.17E-01	5
3.00E+01	2.07E-01	5
3.21E+01	2.00E-01	5
3.43E+01	1.93E-01	5
3.67E+01	1.87E-01	5
3.92E+01	1.82E-01	5
4.19E+01	1.78E-01	5
4.48E+01	1.74E-01	5
4.79E+01	1.70E-01	5
5.12E+01	1.67E-01	5
5.47E+01	1.64E-01	5
5.85E+01	1.61E-01	5
6.25E+01	1.58E-01	5
6.68E+01	1.55E-01	5
7.15E+01	1.52E-01	5
7.64E+01	1.49E-01	5
8.17E+01	1.47E-01	5
8.73E+01	1.44E-01	5
9.33E+01	1.41E-01	5
9.98E+01	1.39E-01	5
1.07E+02	1.36E-01	5
1.14E+02	1.34E-01	5
1.22E+02	1.31E-01	5
1.30E+02	1.28E-01	5
1.39E+02	1.26E-01	5
1.49E+02	1.23E-01	5
1.59E+02	1.21E-01	5
1.70E+02	1.18E-01	5
1.82E+02	1.16E-01	5
1.94E+02	1.13E-01	5
#S	6	6
2.08E+00	2.48E+02	6
2.22E+00	2.04E+02	6
2.38E+00	1.68E+02	6
2.54E+00	1.38E+02	6
2.72E+00	1.14E+02	6
2.90E+00	9.36E+01	6
3.11E+00	7.67E+01	6
3.32E+00	6.26E+01	6
3.55E+00	5.11E+01	6
3.79E+00	4.17E+01	6
4.06E+00	3.40E+01	6
4.33E+00	2.78E+01	6
4.63E+00	2.27E+01	6
4.95E+00	1.86E+01	6
5.30E+00	1.52E+01	6
5.66E+00	1.24E+01	6
6.05E+00	1.01E+01	6
6.47E+00	8.24E+00	6
6.92E+00	6.73E+00	6
7.39E+00	5.51E+00	6
7.90E+00	4.52E+00	6
8.45E+00	3.72E+00	6
9.03E+00	3.06E+00	6
9.65E+00	2.51E+00	6
1.03E+01	2.07E+00	6
1.10E+01	1.72E+00	6
1.18E+01	1.43E+00	6
1.26E+01	1.20E+00	6
1.35E+01	1.01E+00	6
1.44E+01	8.59E-01	6
1.54E+01	7.35E-01	6
1.65E+01	6.34E-01	6
1.76E+01	5.53E-01	6
1.88E+01	4.86E-01	6
2.01E+01	4.32E-01	6
2.15E+01	3.87E-01	6
2.30E+01	3.51E-01	6
2.46E+01	3.21E-01	6
2.63E+01	2.97E-01	6
2.81E+01	2.76E-01	6
3.00E+01	2.59E-01	6
3.21E+01	2.44E-01	6
3.43E+01	2.32E-01	6
3.67E+01	2.22E-01	6
3.92E+01	2.13E-01	6
4.19E+01	2.06E-01	6
4.48E+01	1.99E-01	6
4.79E+01	1.93E-01	6
5.12E+01	1.88E-01	6
5.47E+01	1.83E-01	6
5.85E+01	1.79E-01	6
6.25E+01	1.75E-01	6
6.68E+01	1.71E-01	6
7.15E+01	1.67E-01	6
7.64E+01	1.64E-01	6
8.17E+01	1.60E-01	6
8.73E+01	1.57E-01	6
9.33E+01	1.54E-01	6
9.98E+01	1.51E-01	6
1.07E+02	1.48E-01	6
1.14E+02	1.45E-01	6
1.22E+02	1.42E-01	6
1.30E+02	1.39E-01	6
1.39E+02	1.36E-01	6
1.49E+02	1.33E-01	6
1.59E+02	1.30E-01	6
1.70E+02	1.27E-01	6
1.82E+02	1.24E-01	6
1.94E+02	1.21E-01	6
#S	7	7
2.08E+00	4.00E+02	7
2.22E+00	3.30E+02	7
2.38E+00	2.72E+02	7
2.54E+00	2.24E+02	7
2.72E+00	1.85E+02	7
2.90E+00	1.52E+02	7
3.11E+00	1.25E+02	7
3.32E+00	1.02E+02	7
3.55E+00	8.33E+01	7
3.79E+00	6.80E+01	7
4.06E+00	5.56E+01	7
4.33E+00	4.54E+01	7
4.63E+00	3.71E+01	7
4.95E+00	3.04E+01	7
5.30E+00	2.48E+01	7
5.66E+00	2.03E+01	7
6.05E+00	1.67E+01	7
6.47E+00	1.37E+01	7
6.92E+00	1.12E+01	7
7.39E+00	9.20E+00	7
7.90E+00	7.54E+00	7
8.45E+00	6.17E+00	7
9.03E+00	5.06E+00	7
9.65E+00	4.14E+00	7
1.03E+01	3.39E+00	7
1.10E+01	2.79E+00	7
1.18E+01	2.30E+00	7
1.26E+01	1.91E+00	7
1.35E+01	1.59E+00	7
1.44E+01	1.33E+00	7
1.54E+01	1.12E+00	7
1.65E+01	9.46E-01	7
1.76E+01	8.07E-01	7
1.88E+01	6.94E-01	7
2.01E+01	6.02E-01	7
2.15E+01	5.27E-01	7
2.30E+01	4.65E-01	7
2.46E+01	4.15E-01	7
2.63E+01	3.74E-01	7
2.81E+01	3.39E-01	7
3.00E+01	3.11E-01	7
3.21E+01	2.87E-01	7
3.43E+01	2.68E-01	7
3.67E+01	2.51E-01	7
3.92E+01	2.37E-01	7
4.19E+01	2.26E-01	7
4.48E+01	2.16E-01	7
4.79E+01	2.07E-01	7
5.12E+01	2.00E-01	7
5.47E+01	1.93E-01	7
5.85E+01	1.87E-01	7
6.25E+01	1.81E-01	7
6.68E+01	1.77E-01	7
7.15E+01	1.72E-01	7
7.64E+01	1.68E-01	7
8.17E+01	1.64E-01	7
8.73E+01	1.60E-01	7
9.33E+01	1.56E-01	7
9.98E+01	1.52E-01	7
1.07E+02	1.49E-01	7
1.14E+02	1.45E-01	7
1.22E+02	1.42E-01	7
1.30E+02	1.39E-01	7
1.39E+02	1.36E-01	7
1.49E+02	1.33E-01	7
1.59E+02	1.29E-01	7
1.70E+02	1.26E-01	7
1.82E+02	1.23E-01	7
1.94E+02	1.21E-01	7
#S	8	8
2.08E+00	5.93E+02	8
2.22E+00	4.91E+02	8
2.38E+00	4.05E+02	8
2.54E+00	3.34E+02	8
2.72E+00	2.76E+02	8
2.90E+00	2.28E+02	8
3.11E+00	1.87E+02	8
3.32E+00	1.53E+02	8
3.55E+00	1.25E+02	8
3.79E+00	1.03E+02	8
4.06E+00	8.39E+01	8
4.33E+00	6.87E+01	8
4.63E+00	5.62E+01	8
4.95E+00	4.60E+01	8
5.30E+00	3.77E+01	8
5.66E+00	3.09E+01	8
6.05E+00	2.53E+01	8
6.47E+00	2.08E+01	8
6.92E+00	1.71E+01	8
7.39E+00	1.40E+01	8
7.90E+00	1.15E+01	8
8.45E+00	9.48E+00	8
9.03E+00	7.80E+00	8
9.65E+00	6.39E+00	8
1.03E+01	5.24E+00	8
1.10E+01	4.29E+00	8
1.18E+01	3.52E+00	8
1.26E+01	2.90E+00	8
1.35E+01	2.40E+00	8
1.44E+01	1.99E+00	8
1.54E+01	1.66E+00	8
1.65E+01	1.39E+00	8
1.76E+01	1.17E+00	8
1.88E+01	9.87E-01	8
2.01E+01	8.42E-01	8
2.15E+01	7.24E-01	8
2.30E+01	6.27E-01	8
2.46E+01	5.48E-01	8
2.63E+01	4.83E-01	8
2.81E+01	4.29E-01	8
3.00E+01	3.84E-01	8
3.21E+01	3.48E-01	8
3.43E+01	3.18E-01	8
3.67E+01	2.93E-01	8
3.92E+01	2.72E-01	8
4.19E+01	2.54E-01	8
4.48E+01	2.40E-01	8
4.79E+01	2.27E-01	8
5.12E+01	2.16E-01	8
5.47E+01	2.07E-01	8
5.85E+01	1.99E-01	8
6.25E+01	1.91E-01	8
6.68E+01	1.85E-01	8
7.15E+01	1.79E-01	8
7.64E+01	1.73E-01	8
8.17E+01	1.68E-01	8
8.73E+01	1.63E-01	8
9.33E+01	1.59E-01	8
9.98E+01	1.55E-01	8
1.07E+02	1.51E-01	8
1.14E+02	1.47E-01	8
1.22E+02	1.43E-01	8
1.30E+02	1.39E-01	8
1.39E+02	1.36E-01	8
1.49E+02	1.32E-01	8
1.59E+02	1.29E-01	8
1.70E+02	1.26E-01	8
1.82E+02	1.23E-01	8
1.94E+02	1.20E-01	8
#S	9	9
2.08E+00	7.69E+02	9
2.22E+00	6.40E+02	9
2.38E+00	5.33E+02	9
2.54E+00	4.43E+02	9
2.72E+00	3.69E+02	9
2.90E+00	3.05E+02	9
3.11E+00	2.51E+02	9
3.32E+00	2.06E+02	9
3.55E+00	1.69E+02	9
3.79E+00	1.39E+02	9
4.06E+00	1.14E+02	9
4.33E+00	9.32E+01	9
4.63E+00	7.65E+01	9
4.95E+00	6.28E+01	9
5.30E+00	5.15E+01	9
5.66E+00	4.23E+01	9
6.05E+00	3.48E+01	9
6.47E+00	2.86E+01	9
6.92E+00	2.35E+01	9
7.39E+00	1.93E+01	9
7.90E+00	1.59E+01	9
8.45E+00	1.31E+01	9
9.03E+00	1.08E+01	9
9.65E+00	8.83E+00	9
1.03E+01	7.24E+00	9
1.10E+01	5.94E+00	9
1.18E+01	4.88E+00	9
1.26E+01	4.02E+00	9
1.35E+01	3.31E+00	9
1.44E+01	2.73E+00	9
1.54E+01	2.26E+00	9
1.65E+01	1.87E+00	9
1.76E+01	1.56E+00	9
1.88E+01	1.31E+00	9
2.01E+01	1.10E+00	9
2.15E+01	9.34E-01	9
2.30E+01	7.97E-01	9
2.46E+01	6.85E-01	9
2.63E+01	5.94E-01	9
2.81E+01	5.17E-01	9
3.00E+01	4.55E-01	9
3.21E+01	4.04E-01	9
3.43E+01	3.62E-01	9
3.67E+01	3.27E-01	9
3.92E+01	2.98E-01	9
4.19E+01	2.74E-01	9
4.48E+01	2.55E-01	9
4.79E+01	2.38E-01	9
5.12E+01	2.24E-01	9
5.47E+01	2.11E-01	9
5.85E+01	2.01E-01	9
6.25E+01	1.92E-01	9
6.68E+01	1.84E-01	9
7.15E+01	1.77E-01	9
7.64E+01	1.70E-01	9
8.17E+01	1.65E-01	9
8.73E+01	1.59E-01	9
9.33E+01	1.54E-01	9
9.98E+01	1.50E-01	9
1.07E+02	1.45E-01	9
1.14E+02	1.41E-01	9
1.22E+02	1.37E-01	9
1.30E+02	1.34E-01	9
1.39E+02	1.30E-01	9
1.49E+02	1.27E-01	9
1.59E+02	1.23E-01	9
1.70E+02	1.20E-01	9
1.82E+02	1.17E-01	9
1.94E+02	1.14E-01	9
#S	10	10
2.08E+00	1.08E+03	10
2.22E+00	8.97E+02	10
2.38E+00	7.47E+02	10
2.54E+00	6.23E+02	10
2.72E+00	5.19E+02	10
2.90E+00	4.32E+02	10
3.11E+00	3.58E+02	10
3.32E+00	2.96E+02	10
3.55E+00	2.44E+02	10
3.79E+00	2.01E+02	10
4.06E+00	1.65E+02	10
4.33E+00	1.35E+02	10
4.63E+00	1.11E+02	10
4.95E+00	9.13E+01	10
5.30E+00	7.50E+01	10
5.66E+00	6.17E+01	10
6.05E+00	5.07E+01	10
6.47E+00	4.17E+01	10
6.92E+00	3.43E+01	10
7.39E+00	2.83E+01	10
7.90E+00	2.33E+01	10
8.45E+00	1.92E+01	10
9.03E+00	1.58E+01	10
9.65E+00	1.29E+01	10
1.03E+01	1.06E+01	10
1.10E+01	8.66E+00	10
1.18E+01	7.11E+00	10
1.26E+01	5.84E+00	10
1.35E+01	4.81E+00	10
1.44E+01	3.97E+00	10
1.54E+01	3.28E+00	10
1.65E+01	2.72E+00	10
1.76E+01	2.25E+00	10
1.88E+01	1.87E+00	10
2.01E+01	1.56E+00	10
2.15E+01	1.31E+00	10
2.30E+01	1.11E+00	10
2.46E+01	9.40E-01	10
2.63E+01	8.03E-01	10
2.81E+01	6.90E-01	10
3.00E+01	5.97E-01	10
3.21E+01	5.21E-01	10
3.43E+01	4.58E-01	10
3.67E+01	4.07E-01	10
3.92E+01	3.65E-01	10
4.19E+01	3.31E-01	10
4.48E+01	3.02E-01	10
4.79E+01	2.78E-01	10
5.12E+01	2.58E-01	10
5.47E+01	2.41E-01	10
5.85E+01	2.27E-01	10
6.25E+01	2.14E-01	10
6.68E+01	2.04E-01	10
7.15E+01	1.94E-01	10
7.64E+01	1.86E-01	10
8.17E+01	1.79E-01	10
8.73E+01	1.72E-01	10
9.33E+01	1.67E-01	10
9.98E+01	1.61E-01	10
1.07E+02	1.56E-01	10
1.14E+02	1.51E-01	10
1.22E+02	1.47E-01	10
1.30E+02	1.43E-01	10
1.39E+02	1.39E-01	10
1.49E+02	1.35E-01	10
1.59E+02	1.31E-01	10
1.70E+02	1.28E-01	10
1.82E+02	1.25E-01	10
1.94E+02	1.21E-01	10
#S	11	11
2.08E+00	1.34E+03	11
2.22E+00	1.13E+03	11
2.38E+00	9.39E+02	11
2.54E+00	7.82E+02	11
2.72E+00	6.52E+02	11
2.90E+00	5.43E+02	11
3.11E+00	4.51E+02	11
3.32E+00	3.73E+02	11
3.55E+00	3.08E+02	11
3.79E+00	2.55E+02	11
4.06E+00	2.11E+02	11
4.33E+00	1.75E+02	11
4.63E+00	1.45E+02	11
4.95E+00	1.19E+02	11
5.30E+00	9.77E+01	11
5.66E+00	8.03E+01	11
6.05E+00	6.60E+01	11
6.47E+00	5.43E+01	11
6.92E+00	4.47E+01	11
7.39E+00	3.68E+01	11
7.90E+00	3.03E+01	11
8.45E+00	2.50E+01	11
9.03E+00	2.05E+01	11
9.65E+00	1.68E+01	11
1.03E+01	1.37E+01	11
1.10E+01	1.12E+01	11
1.18E+01	9.20E+00	11
1.26E+01	7.55E+00	11
1.35E+01	6.20E+00	11
1.44E+01	5.10E+00	11
1.54E+01	4.20E+00	11
1.65E+01	3.47E+00	11
1.76E+01	2.87E+00	11
1.88E+01	2.38E+00	11
2.01E+01	1.99E+00	11
2.15E+01	1.66E+00	11
2.30E+01	1.39E+00	11
2.46E+01	1.17E+00	11
2.63E+01	9.87E-01	11
2.81E+01	8.37E-01	11
3.00E+01	7.15E-01	11
3.21E+01	6.14E-01	11
3.43E+01	5.33E-01	11
3.67E+01	4.66E-01	11
3.92E+01	4.11E-01	11
4.19E+01	3.66E-01	11
4.48E+01	3.29E-01	11
4.79E+01	2.99E-01	11
5.12E+01	2.74E-01	11
5.47E+01	2.53E-01	11
5.85E+01	2.35E-01	11
6.25E+01	2.20E-01	11
6.68E+01	2.08E-01	11
7.15E+01	1.97E-01	11
7.64E+01	1.88E-01	11
8.17E+01	1.80E-01	11
8.73E+01	1.73E-01	11
9.33E+01	1.67E-01	11
9.98E+01	1.61E-01	11
1.07E+02	1.56E-01	11
1.14E+02	1.51E-01	11
1.22E+02	1.47E-01	11
1.30E+02	1.43E-01	11
1.39E+02	1.39E-01	11
1.49E+02	1.36E-01	11
1.59E+02	1.32E-01	11
1.70E+02	1.29E-01	11
1.82E+02	1.26E-01	11
1.94E+02	1.22E-01	11
#S	12	12
2.08E+00	1.70E+03	12
2.22E+00	1.43E+03	12
2.38E+00	1.21E+03	12
2.54E+00	1.01E+03	12
2.72E+00	8.49E+02	12
2.90E+00	7.08E+02	12
3.11E+00	5.88E+02	12
3.32E+00	4.87E+02	12
3.55E+00	4.03E+02	12
3.79E+00	3.34E+02	12
4.06E+00	2.77E+02	12
4.33E+00	2.29E+02	12
4.63E+00	1.90E+02	12
4.95E+00	1.57E+02	12
5.30E+00	1.30E+02	12
5.66E+00	1.08E+02	12
6.05E+00	8.89E+01	12
6.47E+00	7.31E+01	12
6.92E+00	6.02E+01	12
7.39E+00	4.96E+01	12
7.90E+00	4.08E+01	12
8.45E+00	3.36E+01	12
9.03E+00	2.77E+01	12
9.65E+00	2.26E+01	12
1.03E+01	1.85E+01	12
1.10E+01	1.51E+01	12
1.18E+01	1.24E+01	12
1.26E+01	1.02E+01	12
1.35E+01	8.35E+00	12
1.44E+01	6.86E+00	12
1.54E+01	5.64E+00	12
1.65E+01	4.65E+00	12
1.76E+01	3.84E+00	12
1.88E+01	3.18E+00	12
2.01E+01	2.63E+00	12
2.15E+01	2.19E+00	12
2.30E+01	1.83E+00	12
2.46E+01	1.53E+00	12
2.63E+01	1.29E+00	12
2.81E+01	1.08E+00	12
3.00E+01	9.16E-01	12
3.21E+01	7.78E-01	12
3.43E+01	6.66E-01	12
3.67E+01	5.75E-01	12
3.92E+01	5.00E-01	12
4.19E+01	4.38E-01	12
4.48E+01	3.88E-01	12
4.79E+01	3.46E-01	12
5.12E+01	3.12E-01	12
5.47E+01	2.84E-01	12
5.85E+01	2.60E-01	12
6.25E+01	2.40E-01	12
6.68E+01	2.24E-01	12
7.15E+01	2.10E-01	12
7.64E+01	1.98E-01	12
8.17E+01	1.88E-01	12
8.73E+01	1.79E-01	12
9.33E+01	1.71E-01	12
9.98E+01	1.64E-01	12
1.07E+02	1.58E-01	12
1.14E+02	1.53E-01	12
1.22E+02	1.48E-01	12
1.30E+02	1.43E-01	12
1.39E+02	1.39E-01	12
1.49E+02	1.35E-01	12
1.59E+02	1.31E-01	12
1.70E+02	1.28E-01	12
1.82E+02	1.24E-01	12
1.94E+02	1.21E-01	12
#S	13	13
2.08E+00	2.04E+03	13
2.22E+00	1.71E+03	13
2.38E+00	1.43E+03	13
2.54E+00	1.20E+03	13
2.72E+00	1.01E+03	13
2.90E+00	8.49E+02	13
3.11E+00	7.11E+02	13
3.32E+00	5.89E+02	13
3.55E+00	4.88E+02	13
3.79E+00	4.05E+02	13
4.06E+00	3.35E+02	13
4.33E+00	2.78E+02	13
4.63E+00	2.31E+02	13
4.95E+00	1.91E+02	13
5.30E+00	1.59E+02	13
5.66E+00	1.32E+02	13
6.05E+00	1.09E+02	13
6.47E+00	9.05E+01	13
6.92E+00	7.49E+01	13
7.39E+00	6.17E+01	13
7.90E+00	5.09E+01	13
8.45E+00	4.20E+01	13
9.03E+00	3.45E+01	13
9.65E+00	2.83E+01	13
1.03E+01	2.31E+01	13
1.10E+01	1.89E+01	13
1.18E+01	1.55E+01	13
1.26E+01	1.27E+01	13
1.35E+01	1.05E+01	13
1.44E+01	8.59E+00	13
1.54E+01	7.07E+00	13
1.65E+01	5.82E+00	13
1.76E+01	4.80E+00	13
1.88E+01	3.97E+00	13
2.01E+01	3.29E+00	13
2.15E+01	2.73E+00	13
2.30E+01	2.27E+00	13
2.46E+01	1.89E+00	13
2.63E+01	1.59E+00	13
2.81E+01	1.33E+00	13
