2.08 1080.0
2.22 897.0
2.38 747.0
2.54 623.0
2.72 519.0
2.9 432.0
3.11 358.0
3.32 296.0
3.55 244.0
3.79 201.0
4.06 165.0
4.33 135.0
4.63 111.0
4.95 91.3
5.3 75.0
5.66 61.7
6.05 50.7
6.47 41.7
6.92 34.3
7.39 28.3
7.9 23.3
8.45 19.2
9.03 15.8
9.65 12.9
10.3 10.6
11.0 8.66
11.8 7.11
12.6 5.84
13.5 4.81
14.4 3.97
15.4 3.28
16.5 2.72
17.6 2.25
18.8 1.87
20.1 1.56
21.5 1.31
23.0 1.11
24.6 0.94
26.3 0.803
28.1 0.69
30.0 0.597
32.1 0.521
34.3 0.458
36.7 0.407
39.2 0.365
41.9 0.331
44.8 0.302
47.9 0.278
51.2 0.258
54.7 0.241
58.5 0.227
62.5 0.214
66.8 0.204
71.5 0.194
76.4 0.186
81.7 0.179
87.3 0.172
93.3 0.167
99.8 0.161
107.0 0.156
114.0 0.151
122.0 0.147
130.0 0.143
139.0 0.139
149.0 0.135
159.0 0.131
170.0 0.128
182.0 0.125
194.0 0.121
