2.08 3230.0
2.22 2640.0
2.38 2190.0
2.54 1870.0
2.72 1600.0
2.9 1360.0
3.11 1160.0
3.32 976.0
3.55 822.0
3.79 693.0
4.06 585.0
4.33 494.0
4.63 419.0
4.95 355.0
5.3 301.0
5.66 254.0
6.05 215.0
6.47 182.0
6.92 154.0
7.1 145.0
7.21 139.0
7.24 138.0
7.28 389.0
7.39 371.0
7.77 320.0
7.89 307.0
7.9 306.0
7.92 304.0
7.97 412.0
8.09 396.0
8.21 381.0
8.33 366.0
8.37 362.0
8.42 411.0
8.45 408.0
8.54 397.0
9.03 346.0
9.65 290.0
10.3 243.0
11.0 204.0
11.8 171.0
12.6 144.0
13.5 121.0
14.4 101.0
15.4 85.0
16.5 71.3
17.6 59.6
18.8 49.9
20.1 41.8
21.5 35.1
23.0 29.5
24.6 24.8
26.3 20.9
28.1 17.5
30.0 14.6
32.1 12.2
34.3 10.2
36.7 8.53
39.2 7.12
41.9 5.95
44.8 4.97
47.9 4.17
49.2 3.88
50.0 3.73
50.2 3.69
50.5 18.2
51.2 17.6
51.2 17.5
54.7 14.8
58.5 12.5
62.5 10.5
66.8 8.84
71.5 7.43
76.4 6.24
81.7 5.25
87.3 4.4
93.3 3.69
99.8 3.1
107.0 2.6
114.0 2.18
122.0 1.83
130.0 1.54
139.0 1.3
149.0 1.1
159.0 0.935
170.0 0.795
182.0 0.678
194.0 0.581
