2.08 5.89
2.22 4.75
2.38 3.84
2.54 3.11
2.72 2.53
2.9 2.06
3.11 1.69
3.32 1.4
3.55 1.16
3.79 0.971
4.06 0.82
4.33 0.698
4.63 0.601
4.95 0.524
5.3 0.462
5.66 0.412
6.05 0.372
6.47 0.34
6.92 0.314
7.39 0.293
7.9 0.277
8.45 0.263
9.03 0.253
9.65 0.244
10.3 0.237
11.0 0.232
11.8 0.227
12.6 0.223
13.5 0.22
14.4 0.218
15.4 0.216
16.5 0.214
17.6 0.212
18.8 0.211
20.1 0.209
21.5 0.208
23.0 0.206
24.6 0.205
26.3 0.203
28.1 0.201
30.0 0.199
32.1 0.197
34.3 0.195
36.7 0.193
39.2 0.191
41.9 0.188
44.8 0.186
47.9 0.183
51.2 0.18
54.7 0.177
58.5 0.174
62.5 0.171
66.8 0.168
71.5 0.165
76.4 0.162
81.7 0.158
87.3 0.155
93.3 0.152
99.8 0.148
107.0 0.145
114.0 0.142
122.0 0.138
130.0 0.135
139.0 0.132
149.0 0.129
159.0 0.125
170.0 0.122
182.0 0.119
194.0 0.116
