2.08 21.0
2.22 17.1
2.38 13.9
2.54 11.3
2.72 9.21
2.9 7.52
3.11 6.12
3.32 4.96
3.55 4.04
3.79 3.29
4.06 2.69
4.33 2.21
4.63 1.82
4.95 1.51
5.3 1.25
5.66 1.05
6.05 0.885
6.47 0.752
6.92 0.643
7.39 0.556
7.9 0.484
8.45 0.426
9.03 0.379
9.65 0.34
10.3 0.308
11.0 0.282
11.8 0.261
12.6 0.244
13.5 0.229
14.4 0.218
15.4 0.208
16.5 0.2
17.6 0.193
18.8 0.187
20.1 0.182
21.5 0.178
23.0 0.174
24.6 0.171
26.3 0.169
28.1 0.166
30.0 0.164
32.1 0.162
34.3 0.16
36.7 0.158
39.2 0.156
41.9 0.155
44.8 0.153
47.9 0.151
51.2 0.149
54.7 0.148
58.5 0.146
62.5 0.144
66.8 0.142
71.5 0.141
76.4 0.139
81.7 0.137
87.3 0.135
93.3 0.133
99.8 0.13
107.0 0.128
114.0 0.126
122.0 0.124
130.0 0.122
139.0 0.119
149.0 0.117
159.0 0.115
170.0 0.113
182.0 0.11
194.0 0.108
