2.05 3720.0
2.08 3630.0
2.09 3610.0
2.1 3800.0
2.13 3690.0
2.22 3350.0
2.26 3210.0
2.3 3090.0
2.3 3050.0
2.32 3130.0
2.35 3010.0
2.38 2920.0
2.54 2410.0
2.72 2010.0
2.9 1700.0
3.11 1440.0
3.32 1220.0
3.55 1030.0
3.79 870.0
4.06 735.0
4.33 620.0
4.63 524.0
4.95 443.0
5.3 375.0
5.66 318.0
6.05 270.0
6.47 229.0
6.92 194.0
7.39 164.0
7.9 139.0
8.45 118.0
8.48 117.0
8.6 113.0
8.64 112.0
8.69 303.0
8.82 287.0
9.03 268.0
9.42 242.0
9.57 234.0
9.61 232.0
9.65 317.0
9.66 316.0
9.81 303.0
9.91 294.0
10.1 282.0
10.1 279.0
10.2 316.0
10.3 304.0
11.0 252.0
11.8 211.0
12.6 178.0
13.5 150.0
14.4 126.0
15.4 106.0
16.5 88.8
17.6 74.7
18.8 62.7
20.1 52.7
21.5 44.2
23.0 37.1
24.6 31.2
26.3 26.3
28.1 22.0
30.0 18.4
32.1 15.4
34.3 12.9
36.7 10.8
39.2 9.05
41.9 7.6
44.8 6.37
47.9 5.33
51.2 4.47
54.7 3.76
58.2 3.2
58.5 3.16
59.1 3.08
59.3 3.05
59.7 14.2
60.6 13.7
62.5 12.6
66.8 10.6
71.5 8.96
76.4 7.54
81.7 6.35
87.3 5.33
93.3 4.47
99.8 3.76
107.0 3.17
114.0 2.67
122.0 2.25
130.0 1.89
139.0 1.59
149.0 1.35
159.0 1.14
170.0 0.968
182.0 0.824
194.0 0.703
