2.01 3870.0
2.04 3710.0
2.04 3670.0
2.06 3760.0
2.08 3650.0
2.09 3610.0
2.22 3000.0
2.38 2470.0
2.54 2050.0
2.72 1740.0
2.9 1490.0
3.11 1270.0
3.32 1070.0
3.55 901.0
3.79 760.0
4.06 641.0
4.33 541.0
4.63 457.0
4.95 387.0
5.3 328.0
5.66 278.0
6.05 235.0
6.47 199.0
6.92 169.0
7.39 143.0
7.63 132.0
7.75 127.0
7.78 126.0
7.83 350.0
7.9 340.0
7.95 335.0
8.41 284.0
8.45 280.0
8.54 272.0
8.57 270.0
8.62 368.0
8.75 352.0
8.86 340.0
9.0 326.0
9.03 323.0
9.04 323.0
9.09 367.0
9.23 354.0
9.65 316.0
10.3 266.0
11.0 222.0
11.8 186.0
12.6 156.0
13.5 131.0
14.4 110.0
15.4 92.7
16.5 77.8
17.6 65.3
18.8 54.7
20.1 45.8
21.5 38.4
23.0 32.3
24.6 27.1
26.3 22.9
28.1 19.1
30.0 16.0
32.1 13.4
34.3 11.2
36.7 9.38
39.2 7.85
41.9 6.56
44.8 5.49
47.9 4.6
51.2 3.86
52.7 3.57
53.5 3.44
53.7 3.4
54.1 16.4
54.7 15.9
54.9 15.8
58.5 13.4
62.5 11.3
66.8 9.51
71.5 8.0
76.4 6.73
81.7 5.66
87.3 4.74
93.3 3.98
99.8 3.35
107.0 2.82
114.0 2.36
122.0 1.99
130.0 1.67
139.0 1.41
149.0 1.19
159.0 1.01
170.0 0.859
182.0 0.732
194.0 0.626
