2.08 2570.0
2.22 2100.0
2.38 1730.0
2.54 1440.0
2.72 1210.0
2.9 1020.0
3.11 856.0
3.32 713.0
3.55 594.0
3.79 496.0
4.06 414.0
4.33 346.0
4.63 290.0
4.95 243.0
5.3 204.0
5.66 170.0
6.05 142.0
6.47 118.0
6.92 98.7
7.39 82.3
7.9 68.8
8.45 57.5
9.03 48.0
9.65 39.6
10.3 32.8
10.9 28.2
11.0 27.1
11.0 27.0
11.1 26.7
11.2 200.0
11.3 191.0
11.8 170.0
12.6 142.0
13.5 119.0
14.4 101.0
15.4 84.7
16.5 70.9
17.6 59.3
18.8 49.5
20.1 41.3
21.5 34.5
23.0 28.8
24.6 23.9
26.3 19.9
28.1 16.5
30.0 13.7
32.1 11.4
34.3 9.41
36.7 7.81
39.2 6.48
41.9 5.39
44.8 4.48
47.9 3.73
51.2 3.1
54.7 2.58
58.5 2.15
62.5 1.79
66.8 1.5
71.5 1.26
76.4 1.06
81.7 0.898
87.3 0.761
93.3 0.648
99.8 0.555
107.0 0.479
114.0 0.415
122.0 0.363
130.0 0.319
139.0 0.283
149.0 0.253
159.0 0.228
170.0 0.206
182.0 0.188
194.0 0.173
