2.03 896.0
2.04 889.0
2.05 12200.0
2.07 7700.0
2.08 6740.0
2.08 6680.0
2.11 4310.0
2.11 3730.0
2.13 10500.0
2.16 6030.0
2.22 2710.0
2.38 2050.0
2.5 2040.0
2.54 2050.0
2.54 2050.0
2.55 2060.0
2.56 2460.0
2.6 2460.0
2.72 2370.0
2.85 2150.0
2.89 2060.0
2.9 2040.0
2.91 2040.0
2.92 2150.0
2.97 2060.0
3.11 1830.0
3.11 1820.0
3.16 1760.0
3.17 1740.0
3.19 1790.0
3.24 1730.0
3.32 1630.0
3.55 1380.0
3.79 1170.0
4.06 1000.0
4.33 846.0
4.63 715.0
4.95 606.0
5.3 513.0
5.66 434.0
6.05 367.0
6.47 311.0
6.92 263.0
7.39 223.0
7.9 190.0
8.45 162.0
9.03 138.0
9.65 115.0
10.3 96.8
11.0 82.3
11.0 81.5
11.2 79.1
11.2 78.2
11.3 199.0
11.4 191.0
11.8 176.0
12.6 148.0
12.6 147.0
12.8 142.0
12.8 141.0
12.9 193.0
13.1 185.0
13.2 182.0
13.4 175.0
13.4 173.0
13.5 197.0
13.5 197.0
13.7 190.0
14.4 167.0
15.4 141.0
16.5 118.0
17.6 99.7
18.8 83.9
20.1 70.7
21.5 59.6
23.0 50.2
24.6 42.3
26.3 35.7
28.1 29.8
30.0 24.9
32.1 20.8
34.3 17.4
36.7 14.6
39.2 12.3
41.9 10.3
44.8 8.66
47.9 7.3
51.2 6.15
54.7 5.19
58.5 4.37
62.5 3.68
66.8 3.1
71.5 2.62
74.6 2.35
75.7 2.26
76.0 2.24
76.4 9.52
76.5 9.49
77.6 9.15
81.7 8.07
87.3 6.8
93.3 5.73
99.8 4.84
107.0 4.07
114.0 3.43
122.0 2.89
130.0 2.44
139.0 2.06
149.0 1.75
159.0 1.48
170.0 1.25
182.0 1.07
194.0 0.907
