2.08 2840.0
2.22 2340.0
2.38 1920.0
2.54 1580.0
2.72 1320.0
2.9 1110.0
3.11 934.0
3.32 778.0
3.55 648.0
3.79 541.0
4.06 451.0
4.33 377.0
4.63 316.0
4.95 264.0
5.3 222.0
5.66 186.0
6.05 156.0
6.47 130.0
6.92 109.0
7.39 90.5
7.9 75.6
8.45 63.2
9.03 52.7
9.65 43.5
10.3 36.0
11.0 29.8
11.6 25.7
11.8 24.7
11.8 24.6
11.9 24.3
11.9 181.0
12.1 173.0
12.6 153.0
13.5 128.0
14.4 108.0
15.4 91.1
16.5 76.4
17.6 64.0
18.8 53.5
20.1 44.6
21.5 37.3
23.0 31.1
24.6 26.0
26.3 21.6
28.1 18.0
30.0 14.9
32.1 12.3
34.3 10.2
36.7 8.48
39.2 7.04
41.9 5.85
44.8 4.87
47.9 4.06
51.2 3.38
54.7 2.81
58.5 2.34
62.5 1.95
66.8 1.63
71.5 1.37
76.4 1.15
81.7 0.972
87.3 0.822
93.3 0.699
99.8 0.597
107.0 0.513
114.0 0.443
122.0 0.386
130.0 0.338
139.0 0.299
149.0 0.266
159.0 0.238
170.0 0.215
182.0 0.195
194.0 0.179
