2.08 2850.0
2.22 2380.0
2.38 2030.0
2.54 1730.0
2.72 1480.0
2.9 1260.0
3.11 1070.0
3.32 901.0
3.55 759.0
3.79 640.0
4.06 541.0
4.33 458.0
4.63 388.0
4.95 327.0
5.3 276.0
5.66 234.0
6.05 198.0
6.47 168.0
6.58 161.0
6.68 155.0
6.71 153.0
6.75 440.0
6.85 420.0
6.92 408.0
7.17 367.0
7.28 352.0
7.3 348.0
7.35 475.0
7.39 467.0
7.46 455.0
7.58 434.0
7.7 416.0
7.73 412.0
7.78 468.0
7.89 451.0
7.9 450.0
8.45 381.0
9.03 322.0
9.65 270.0
10.3 226.0
11.0 189.0
11.8 159.0
12.6 133.0
13.5 112.0
14.4 93.9
15.4 78.6
16.5 65.6
17.6 54.9
18.8 45.9
20.1 38.5
21.5 32.3
23.0 27.1
24.6 22.8
26.3 19.2
28.1 16.1
30.0 13.4
32.1 11.2
34.3 9.35
36.7 7.79
39.2 6.5
41.9 5.43
44.8 4.55
45.9 4.27
46.6 4.1
46.8 4.06
47.1 20.5
47.8 19.8
47.9 19.7
51.2 16.6
54.7 14.0
58.5 11.7
62.5 9.85
66.8 8.27
71.5 6.95
76.4 5.84
81.7 4.9
87.3 4.11
93.3 3.45
99.8 2.89
107.0 2.42
114.0 2.03
122.0 1.71
130.0 1.44
139.0 1.21
149.0 1.03
159.0 0.873
170.0 0.743
182.0 0.635
194.0 0.545
