2.08 1260.0
2.22 1090.0
2.38 952.0
2.54 830.0
2.72 724.0
2.73 717.0
2.77 695.0
2.78 689.0
2.8 6870.0
2.84 4010.0
2.85 3630.0
2.89 2220.0
2.9 2000.0
2.91 1980.0
2.92 5370.0
2.97 3000.0
3.11 2210.0
3.32 2250.0
3.36 2210.0
3.41 2120.0
3.42 2090.0
3.44 2330.0
3.49 2200.0
3.55 2060.0
3.79 1420.0
3.93 1300.0
3.99 1250.0
4.0 1230.0
4.03 1300.0
4.06 1280.0
4.09 1250.0
4.23 1140.0
4.3 1100.0
4.31 1090.0
4.33 1120.0
4.34 1120.0
4.4 1080.0
4.63 956.0
4.95 815.0
5.3 696.0
5.66 593.0
6.05 502.0
6.47 425.0
6.92 361.0
7.39 306.0
7.9 260.0
8.45 221.0
9.03 188.0
9.65 158.0
10.3 133.0
11.0 112.0
11.8 94.4
12.6 79.7
13.5 67.3
13.9 61.9
14.1 59.6
14.2 59.0
14.3 143.0
14.4 140.0
14.5 137.0
15.4 117.0
16.5 97.9
16.7 94.2
16.8 93.2
16.9 128.0
17.1 123.0
17.1 123.0
17.4 118.0
17.5 117.0
17.6 133.0
17.6 132.0
17.8 128.0
18.8 112.0
20.1 94.4
21.5 79.7
23.0 67.2
24.6 56.8
26.3 48.0
28.1 40.3
30.0 33.8
32.1 28.3
34.3 23.8
36.7 19.9
39.2 16.7
41.9 14.0
44.8 11.7
47.9 9.87
51.2 8.31
54.7 7.01
58.5 5.91
62.5 5.0
66.8 4.22
71.5 3.57
76.4 3.02
81.7 2.55
87.3 2.15
93.3 1.81
93.8 1.79
95.3 1.72
95.6 1.71
96.2 6.68
97.6 6.44
99.8 6.11
107.0 5.17
114.0 4.38
122.0 3.7
130.0 3.14
139.0 2.65
149.0 2.25
159.0 1.9
170.0 1.62
182.0 1.37
194.0 1.17
