2.08 1350.0
2.22 1150.0
2.38 977.0
2.54 835.0
2.72 713.0
2.9 608.0
3.11 511.0
3.32 426.0
3.55 356.0
3.66 328.0
3.71 315.0
3.73 312.0
3.75 1060.0
3.79 1030.0
3.8 1020.0
3.86 973.0
3.92 930.0
3.93 919.0
3.96 1260.0
4.02 1210.0
4.06 1170.0
4.15 1100.0
4.22 1050.0
4.23 1040.0
4.26 1180.0
4.32 1140.0
4.33 1130.0
4.63 959.0
4.95 813.0
5.3 686.0
5.66 578.0
6.05 486.0
6.47 408.0
6.92 344.0
7.39 289.0
7.9 243.0
8.45 204.0
9.03 171.0
9.65 142.0
10.3 119.0
11.0 98.8
11.8 82.4
12.6 68.8
13.5 57.5
14.4 48.1
15.4 40.3
16.5 33.7
17.6 28.2
18.8 23.6
20.1 19.6
21.5 16.4
23.0 13.7
24.6 11.5
26.3 9.64
27.4 8.6
27.8 8.24
27.9 8.15
28.1 47.1
28.1 47.1
28.5 45.3
30.0 39.5
32.1 33.1
34.3 27.8
36.7 23.3
39.2 19.5
41.9 16.3
44.8 13.7
47.9 11.4
51.2 9.56
54.7 8.0
58.5 6.68
62.5 5.57
66.8 4.65
71.5 3.89
76.4 3.25
81.7 2.72
87.3 2.27
93.3 1.9
99.8 1.6
107.0 1.34
114.0 1.13
122.0 0.956
130.0 0.811
139.0 0.69
149.0 0.59
159.0 0.507
170.0 0.437
182.0 0.38
194.0 0.331
