2.08 740.0
2.22 619.0
2.38 518.0
2.54 434.0
2.72 364.0
2.9 305.0
3.11 254.0
3.32 210.0
3.55 173.0
3.79 143.0
4.06 119.0
4.33 98.5
4.4 94.3
4.47 90.4
4.49 89.4
4.52 826.0
4.58 792.0
4.63 768.0
4.95 641.0
5.3 539.0
5.66 455.0
6.05 383.0
6.47 321.0
6.92 268.0
7.39 225.0
7.9 188.0
8.45 157.0
9.03 131.0
9.65 108.0
10.3 89.7
11.0 74.2
11.8 61.5
12.6 50.9
13.5 42.1
14.4 34.9
15.4 28.9
16.5 24.0
17.6 19.9
18.8 16.5
20.1 13.7
21.5 11.3
23.0 9.31
24.6 7.7
26.3 6.37
28.1 5.24
30.0 4.32
32.1 3.56
34.3 2.94
36.7 2.44
39.2 2.02
41.9 1.69
44.8 1.41
47.9 1.18
51.2 0.997
54.7 0.844
58.5 0.719
62.5 0.616
66.8 0.531
71.5 0.462
76.4 0.404
81.7 0.356
87.3 0.316
93.3 0.283
99.8 0.256
107.0 0.233
114.0 0.214
122.0 0.198
130.0 0.184
139.0 0.172
149.0 0.162
159.0 0.154
170.0 0.146
182.0 0.139
194.0 0.133
