2.08 2540.0
2.22 2130.0
2.38 1780.0
2.54 1490.0
2.72 1260.0
2.9 1060.0
3.11 886.0
3.32 740.0
3.55 619.0
3.79 515.0
4.06 427.0
4.33 354.0
4.63 293.0
4.95 243.0
5.3 201.0
5.66 167.0
6.05 138.0
6.47 115.0
6.92 95.3
7.39 79.1
7.9 65.6
8.45 54.2
9.03 44.6
9.65 36.5
10.3 29.9
11.0 24.5
11.8 20.1
12.6 16.5
13.5 13.6
14.4 11.2
15.4 9.17
16.5 7.55
17.6 6.23
18.8 5.14
20.1 4.25
21.5 3.52
23.0 2.93
24.6 2.44
26.3 2.03
28.1 1.7
30.0 1.42
32.1 1.19
34.3 1.01
36.7 0.856
39.2 0.732
41.9 0.628
44.8 0.544
47.9 0.475
51.2 0.418
54.7 0.371
58.5 0.333
62.5 0.301
66.8 0.275
71.5 0.253
76.4 0.234
81.7 0.219
87.3 0.206
93.3 0.195
99.8 0.185
107.0 0.177
114.0 0.17
122.0 0.163
130.0 0.157
139.0 0.152
149.0 0.147
159.0 0.143
170.0 0.139
182.0 0.135
194.0 0.131
