2.0 2580.0
2.02 3560.0
2.05 3420.0
2.08 3270.0
2.17 2930.0
2.21 2810.0
2.21 2790.0
2.22 3170.0
2.23 3150.0
2.26 3040.0
2.38 2680.0
2.54 2280.0
2.72 1930.0
2.9 1640.0
3.11 1380.0
3.32 1160.0
3.55 977.0
3.79 822.0
4.06 690.0
4.33 577.0
4.63 481.0
4.95 402.0
5.3 335.0
5.66 280.0
6.05 234.0
6.47 196.0
6.92 164.0
7.39 138.0
7.9 116.0
8.45 97.1
9.03 81.2
9.65 67.3
10.3 55.6
11.0 46.0
11.8 38.1
12.6 31.6
13.5 26.3
14.4 21.9
15.4 18.3
15.8 17.1
16.0 16.4
16.1 16.2
16.2 111.0
16.4 107.0
16.5 106.0
17.6 87.9
18.8 73.9
20.1 62.3
21.5 52.5
23.0 44.0
24.6 36.8
26.3 30.8
28.1 25.7
30.0 21.5
32.1 17.9
34.3 14.9
36.7 12.3
39.2 10.2
41.9 8.5
44.8 7.06
47.9 5.88
51.2 4.89
54.7 4.07
58.5 3.4
62.5 2.84
66.8 2.38
71.5 1.99
76.4 1.67
81.7 1.4
87.3 1.17
93.3 0.987
99.8 0.835
107.0 0.709
114.0 0.606
122.0 0.52
130.0 0.449
139.0 0.39
149.0 0.341
159.0 0.3
170.0 0.266
182.0 0.238
194.0 0.214
