2.08 312.0
2.22 262.0
2.38 220.0
2.42 210.0
2.46 202.0
2.47 199.0
2.48 2150.0
2.52 2080.0
2.54 2040.0
2.72 1730.0
2.9 1460.0
3.11 1230.0
3.32 1030.0
3.55 861.0
3.79 721.0
4.06 604.0
4.33 506.0
4.63 423.0
4.95 354.0
5.3 294.0
5.66 244.0
6.05 202.0
6.47 168.0
6.92 139.0
7.39 116.0
7.9 96.0
8.45 79.7
9.03 66.1
9.65 54.5
10.3 45.0
11.0 37.1
11.8 30.4
12.6 25.0
13.5 20.5
14.4 16.9
15.4 13.9
16.5 11.4
17.6 9.41
18.8 7.76
20.1 6.41
21.5 5.3
23.0 4.39
24.6 3.64
26.3 3.03
28.1 2.51
30.0 2.08
32.1 1.73
34.3 1.45
36.7 1.21
39.2 1.02
41.9 0.869
44.8 0.742
47.9 0.637
51.2 0.552
54.7 0.481
58.5 0.422
62.5 0.374
66.8 0.334
71.5 0.301
76.4 0.273
81.7 0.251
87.3 0.231
93.3 0.215
99.8 0.201
107.0 0.19
114.0 0.179
122.0 0.171
130.0 0.163
139.0 0.156
149.0 0.15
159.0 0.144
170.0 0.139
182.0 0.135
194.0 0.131
