2.08 1380.0
2.22 1160.0
2.38 979.0
2.54 825.0
2.72 696.0
2.9 587.0
3.11 490.0
3.32 406.0
3.55 336.0
3.79 279.0
4.06 231.0
4.33 192.0
4.63 159.0
4.95 132.0
5.3 110.0
5.66 92.0
6.05 76.9
6.47 64.3
6.92 53.8
6.97 52.7
7.08 50.7
7.1 50.1
7.15 413.0
7.25 395.0
7.39 374.0
7.9 313.0
8.45 264.0
9.03 223.0
9.65 186.0
10.3 156.0
11.0 130.0
11.8 109.0
12.6 90.8
13.5 75.9
14.4 63.4
15.4 52.5
16.5 43.5
17.6 36.1
18.8 29.9
20.1 24.8
21.5 20.6
23.0 17.1
24.6 14.2
26.3 11.8
28.1 9.77
30.0 8.09
32.1 6.67
34.3 5.5
36.7 4.55
39.2 3.76
41.9 3.11
44.8 2.59
47.9 2.15
51.2 1.79
54.7 1.5
58.5 1.26
62.5 1.06
66.8 0.899
71.5 0.765
76.4 0.654
81.7 0.562
87.3 0.485
93.3 0.421
99.8 0.369
107.0 0.326
114.0 0.29
122.0 0.26
130.0 0.235
139.0 0.214
149.0 0.197
159.0 0.182
170.0 0.169
182.0 0.159
194.0 0.149
