2.08 841.0
2.22 706.0
2.38 591.0
2.54 494.0
2.72 414.0
2.9 347.0
3.11 289.0
3.32 238.0
3.55 197.0
3.79 163.0
4.06 135.0
4.33 112.0
4.63 93.0
4.87 81.2
4.94 77.8
4.95 77.3
4.96 77.0
4.99 698.0
5.07 669.0
5.3 591.0
5.66 496.0
6.05 419.0
6.47 353.0
6.92 296.0
7.39 248.0
7.9 208.0
8.45 174.0
9.03 145.0
9.65 121.0
10.3 101.0
11.0 83.2
11.8 68.9
12.6 57.0
13.5 47.2
14.4 39.1
15.4 32.4
16.5 26.9
17.6 22.3
18.8 18.5
20.1 15.3
21.5 12.7
23.0 10.5
24.6 8.68
26.3 7.18
28.1 5.92
30.0 4.87
32.1 4.02
34.3 3.32
36.7 2.74
39.2 2.28
41.9 1.89
44.8 1.58
47.9 1.32
51.2 1.11
54.7 0.937
58.5 0.795
62.5 0.679
66.8 0.583
71.5 0.503
76.4 0.438
81.7 0.384
87.3 0.338
93.3 0.301
99.8 0.269
107.0 0.244
114.0 0.222
122.0 0.204
130.0 0.189
139.0 0.176
149.0 0.165
159.0 0.155
170.0 0.147
182.0 0.14
194.0 0.133
