2.08 741.0
2.22 632.0
2.32 569.0
2.36 549.0
2.37 544.0
2.38 2150.0
2.38 2140.0
2.42 2060.0
2.42 2050.0
2.45 1970.0
2.46 1940.0
2.48 2670.0
2.51 2560.0
2.54 2480.0
2.64 2240.0
2.68 2150.0
2.7 2130.0
2.71 2410.0
2.72 2400.0
2.75 2330.0
2.9 2040.0
3.11 1730.0
3.32 1460.0
3.55 1220.0
3.79 1030.0
4.06 865.0
4.33 728.0
4.63 614.0
4.95 515.0
5.3 431.0
5.66 360.0
6.05 301.0
6.47 252.0
6.92 211.0
7.39 177.0
7.9 148.0
8.45 124.0
9.03 104.0
9.65 86.8
10.3 72.3
11.0 60.1
11.8 49.9
12.6 41.4
13.5 34.3
14.4 28.6
15.4 23.8
16.5 19.8
17.6 16.5
18.6 14.3
18.8 13.8
18.9 13.7
19.0 13.5
19.1 88.1
19.4 84.5
20.1 76.0
21.5 63.8
23.0 53.7
24.6 45.2
26.3 38.0
28.1 31.7
30.0 26.5
32.1 22.1
34.3 18.5
36.7 15.4
39.2 12.8
41.9 10.7
44.8 8.86
47.9 7.37
51.2 6.13
54.7 5.11
58.5 4.26
62.5 3.55
66.8 2.97
71.5 2.48
76.4 2.08
81.7 1.75
87.3 1.46
93.3 1.23
99.8 1.03
107.0 0.875
114.0 0.743
122.0 0.634
130.0 0.543
139.0 0.468
149.0 0.406
159.0 0.354
170.0 0.311
182.0 0.275
194.0 0.245
