2.08 1200.0
2.22 1020.0
2.38 856.0
2.54 722.0
2.72 607.0
2.9 510.0
3.11 425.0
3.32 351.0
3.55 290.0
3.79 240.0
4.06 199.0
4.33 165.0
4.63 137.0
4.95 114.0
5.3 95.2
5.66 79.4
6.05 66.3
6.41 56.9
6.47 55.5
6.51 54.6
6.53 54.1
6.57 457.0
6.67 438.0
6.92 395.0
7.39 331.0
7.9 280.0
8.45 236.0
9.03 198.0
9.65 165.0
10.3 138.0
11.0 115.0
11.8 96.4
12.6 80.5
13.5 67.0
14.4 55.5
15.4 46.0
16.5 38.1
17.6 31.6
18.8 26.2
20.1 21.7
21.5 18.0
23.0 14.9
24.6 12.4
26.3 10.3
28.1 8.54
30.0 7.03
32.1 5.79
34.3 4.78
36.7 3.95
39.2 3.27
41.9 2.71
44.8 2.25
47.9 1.88
51.2 1.57
54.7 1.31
58.5 1.11
62.5 0.934
66.8 0.793
71.5 0.677
76.4 0.581
81.7 0.501
87.3 0.435
93.3 0.38
99.8 0.334
107.0 0.297
114.0 0.266
122.0 0.24
130.0 0.218
139.0 0.2
149.0 0.185
159.0 0.171
170.0 0.16
182.0 0.151
194.0 0.142
