2.08 2440.0
2.22 2080.0
2.38 1780.0
2.54 1520.0
2.72 1300.0
2.9 1110.0
3.11 939.0
3.32 791.0
3.55 667.0
3.79 563.0
4.06 474.0
4.33 399.0
4.63 336.0
4.95 284.0
5.3 241.0
5.66 203.0
5.85 188.0
5.93 180.0
5.96 179.0
5.99 529.0
6.05 514.0
6.08 505.0
6.31 452.0
6.41 433.0
6.43 428.0
6.47 582.0
6.47 581.0
6.57 557.0
6.7 529.0
6.8 507.0
6.83 502.0
6.87 571.0
6.92 562.0
6.97 550.0
7.39 476.0
7.9 403.0
8.45 340.0
9.03 286.0
9.65 239.0
10.3 200.0
11.0 168.0
11.8 141.0
12.6 118.0
13.5 98.6
14.4 82.2
15.4 68.6
16.5 57.3
17.6 47.9
18.8 40.1
20.1 33.6
21.5 28.2
23.0 23.7
24.6 19.9
26.3 16.8
28.1 14.0
30.0 11.7
32.1 9.69
34.3 8.07
36.7 6.72
39.2 5.62
41.2 4.93
41.8 4.74
41.9 4.7
41.9 4.69
42.2 24.6
42.8 23.7
44.8 21.1
47.9 17.8
51.2 14.9
54.7 12.6
58.5 10.5
62.5 8.83
66.8 7.41
71.5 6.22
76.4 5.22
81.7 4.38
87.3 3.66
93.3 3.06
99.8 2.56
107.0 2.15
114.0 1.81
122.0 1.52
130.0 1.28
139.0 1.08
149.0 0.919
159.0 0.782
170.0 0.667
182.0 0.572
194.0 0.493
