2.08 2960.0
2.22 2510.0
2.38 2080.0
2.54 1710.0
2.72 1410.0
2.9 1190.0
3.11 995.0
3.32 831.0
3.55 692.0
3.79 577.0
4.06 482.0
4.33 402.0
4.63 336.0
4.95 282.0
5.3 236.0
5.66 198.0
6.05 166.0
6.47 139.0
6.92 116.0
7.39 97.2
7.9 81.1
8.45 67.8
9.03 56.5
9.65 46.6
10.3 38.5
11.0 31.9
11.8 26.4
12.4 23.0
12.6 22.0
12.6 21.8
12.7 160.0
12.9 153.0
13.5 135.0
14.4 113.0
15.4 95.0
16.5 80.3
17.6 67.3
18.8 56.3
20.1 47.1
21.5 39.3
23.0 32.9
24.6 27.5
26.3 22.9
28.1 19.0
30.0 15.8
32.1 13.1
34.3 10.8
36.7 9.0
39.2 7.47
41.9 6.21
44.8 5.16
47.9 4.3
51.2 3.59
54.7 2.99
58.5 2.49
62.5 2.08
66.8 1.73
71.5 1.45
76.4 1.22
81.7 1.03
87.3 0.868
93.3 0.736
99.8 0.627
107.0 0.537
114.0 0.463
122.0 0.401
130.0 0.35
139.0 0.308
149.0 0.273
159.0 0.243
170.0 0.219
182.0 0.198
194.0 0.181
