2.08 671.0
2.22 562.0
2.38 471.0
2.54 395.0
2.72 331.0
2.9 278.0
3.11 232.0
3.32 191.0
3.55 158.0
3.79 131.0
3.96 116.0
4.02 112.0
4.03 110.0
4.06 1040.0
4.06 1040.0
4.12 996.0
4.33 865.0
4.63 727.0
4.95 613.0
5.3 517.0
5.66 433.0
6.05 363.0
6.47 303.0
6.92 254.0
7.39 212.0
7.9 177.0
8.45 148.0
9.03 123.0
9.65 102.0
10.3 84.0
11.0 69.5
11.8 57.5
12.6 47.6
13.5 39.4
14.4 32.6
15.4 27.0
16.5 22.4
17.6 18.6
18.8 15.3
20.1 12.6
21.5 10.4
23.0 8.6
24.6 7.11
26.3 5.88
28.1 4.85
30.0 3.99
32.1 3.3
34.3 2.73
36.7 2.26
39.2 1.88
41.9 1.57
44.8 1.32
47.9 1.11
51.2 0.936
54.7 0.796
58.5 0.681
62.5 0.587
66.8 0.509
71.5 0.445
76.4 0.392
81.7 0.348
87.3 0.311
93.3 0.281
99.8 0.255
107.0 0.234
114.0 0.216
122.0 0.201
130.0 0.188
139.0 0.177
149.0 0.168
159.0 0.16
170.0 0.152
182.0 0.146
194.0 0.14
