2.08 1200.0
2.22 1040.0
2.38 909.0
2.54 792.0
2.63 739.0
2.67 716.0
2.68 711.0
2.7 7440.0
2.72 5560.0
2.74 4290.0
2.74 4000.0
2.78 2410.0
2.8 2130.0
2.81 6110.0
2.85 3890.0
2.9 2610.0
3.11 2110.0
3.24 2000.0
3.29 1940.0
3.3 1920.0
3.32 2180.0
3.37 2090.0
3.55 1670.0
3.78 1370.0
3.79 1350.0
3.83 1310.0
3.85 1300.0
3.87 1370.0
3.93 1320.0
4.06 1220.0
4.07 1210.0
4.13 1160.0
4.15 1150.0
4.17 1190.0
4.23 1140.0
4.33 1080.0
4.63 919.0
4.95 785.0
5.3 669.0
5.66 568.0
6.05 481.0
6.47 407.0
6.92 345.0
7.39 293.0
7.9 249.0
8.45 212.0
9.03 180.0
9.65 151.0
10.3 127.0
11.0 107.0
11.8 90.6
12.6 76.4
13.5 64.5
13.5 63.8
13.7 61.4
13.8 60.8
13.9 148.0
14.1 142.0
14.4 134.0
15.4 112.0
15.9 103.0
16.2 98.5
16.2 97.5
16.3 134.0
16.5 131.0
16.6 129.0
16.6 128.0
16.9 123.0
16.9 122.0
17.0 138.0
17.3 133.0
17.6 127.0
18.8 108.0
20.1 90.7
21.5 76.5
23.0 64.6
24.6 54.5
26.3 46.1
28.1 38.7
30.0 32.4
32.1 27.2
34.3 22.8
36.7 19.1
39.2 16.0
41.9 13.4
44.8 11.3
47.9 9.46
51.2 7.97
54.7 6.72
58.5 5.67
62.5 4.79
66.8 4.05
71.5 3.43
76.4 2.9
81.7 2.45
87.3 2.06
91.2 1.84
92.6 1.77
93.0 1.75
93.3 6.99
93.6 6.94
95.0 6.69
99.8 5.92
107.0 5.01
114.0 4.23
122.0 3.58
130.0 3.03
139.0 2.56
149.0 2.17
159.0 1.84
170.0 1.56
182.0 1.33
194.0 1.13
