2.08 1010.0
2.22 874.0
2.25 854.0
2.28 827.0
2.29 820.0
2.31 9300.0
2.34 5640.0
2.34 5330.0
2.37 3320.0
2.38 3110.0
2.38 2920.0
2.4 8100.0
2.43 4880.0
2.54 2130.0
2.72 1870.0
2.79 1870.0
2.83 1880.0
2.84 1880.0
2.86 2210.0
2.9 2190.0
3.11 1920.0
3.21 1760.0
3.26 1690.0
3.28 1680.0
3.29 1760.0
3.32 1730.0
3.34 1700.0
3.49 1520.0
3.54 1460.0
3.55 1460.0
3.56 1450.0
3.58 1490.0
3.63 1440.0
3.79 1290.0
4.06 1100.0
4.33 940.0
4.63 801.0
4.95 678.0
5.3 574.0
5.66 486.0
6.05 412.0
6.47 349.0
6.92 296.0
7.39 251.0
7.9 213.0
8.45 181.0
9.03 154.0
9.65 130.0
10.3 109.0
11.0 91.7
11.8 77.2
12.0 73.2
12.2 70.5
12.3 69.8
12.3 174.0
12.5 168.0
12.6 165.0
13.5 137.0
13.9 126.0
14.1 121.0
14.2 120.0
14.3 164.0
14.4 160.0
14.5 157.0
14.5 156.0
14.8 150.0
14.8 148.0
14.9 168.0
15.1 162.0
15.4 155.0
16.5 131.0
17.6 111.0
18.8 93.2
20.1 78.5
21.5 66.1
23.0 55.8
24.6 47.1
26.3 39.7
28.1 33.3
30.0 27.9
32.1 23.3
34.3 19.5
36.7 16.3
39.2 13.7
41.9 11.5
44.8 9.65
47.9 8.12
51.2 6.85
54.7 5.77
58.5 4.87
62.5 4.12
66.8 3.47
71.5 2.93
76.4 2.48
81.4 2.11
81.7 2.09
82.7 2.03
83.0 2.01
83.5 8.24
84.8 7.94
87.3 7.37
93.3 6.23
99.8 5.26
107.0 4.44
114.0 3.75
122.0 3.17
130.0 2.67
139.0 2.26
149.0 1.91
159.0 1.62
170.0 1.37
182.0 1.17
194.0 0.994
