2.08 1250.0
2.22 1100.0
2.38 956.0
2.54 832.0
2.72 726.0
2.83 666.0
2.88 645.0
2.89 640.0
2.9 6040.0
2.91 5830.0
2.95 2980.0
2.96 2560.0
3.01 1550.0
3.02 1520.0
3.04 5080.0
3.08 3430.0
3.11 2920.0
3.32 1860.0
3.47 1730.0
3.52 1680.0
3.53 1660.0
3.55 1910.0
3.56 1900.0
3.61 1820.0
3.79 1360.0
4.06 1220.0
4.08 1210.0
4.14 1170.0
4.15 1160.0
4.18 1230.0
4.24 1190.0
4.33 1140.0
4.39 1100.0
4.46 1070.0
4.48 1060.0
4.5 1090.0
4.57 1050.0
4.63 1020.0
4.95 855.0
5.3 714.0
5.66 596.0
6.05 498.0
6.47 422.0
6.92 358.0
7.39 303.0
7.9 258.0
8.45 220.0
9.03 186.0
9.65 157.0
10.3 132.0
11.0 111.0
11.8 93.6
12.6 79.1
13.5 66.7
14.3 57.2
14.4 56.4
14.5 55.1
14.6 54.5
14.7 131.0
14.9 126.0
15.4 116.0
16.5 97.1
17.0 89.2
17.3 85.6
17.3 84.7
17.4 117.0
17.6 114.0
17.7 112.0
18.0 108.0
18.0 107.0
18.1 121.0
18.4 117.0
18.8 110.0
20.1 93.2
21.5 78.7
23.0 66.5
24.6 56.1
26.3 47.4
28.1 39.9
30.0 33.5
32.1 28.1
34.3 23.6
36.7 19.8
39.2 16.6
41.9 13.9
44.8 11.7
47.9 9.79
51.2 8.24
54.7 6.94
58.5 5.86
62.5 4.95
66.8 4.18
71.5 3.54
76.4 3.0
81.7 2.53
87.3 2.13
93.3 1.8
96.4 1.65
97.9 1.59
98.3 1.58
98.9 6.13
99.8 6.0
100.0 5.91
107.0 5.08
114.0 4.3
122.0 3.64
130.0 3.08
139.0 2.61
149.0 2.21
159.0 1.87
170.0 1.59
182.0 1.35
194.0 1.15
