2.08 1880.0
2.22 1580.0
2.38 1330.0
2.54 1120.0
2.72 942.0
2.9 794.0
3.11 665.0
3.32 555.0
3.55 464.0
3.79 387.0
4.06 322.0
4.33 268.0
4.63 223.0
4.95 186.0
5.3 154.0
5.66 129.0
6.05 107.0
6.47 89.4
6.92 74.7
7.39 62.5
7.9 52.4
8.45 43.9
8.8 39.5
8.93 37.9
8.97 37.5
9.03 285.0
9.16 273.0
9.65 235.0
10.3 197.0
11.0 166.0
11.8 140.0
12.6 117.0
13.5 98.3
14.4 82.1
15.4 68.6
16.5 57.2
17.6 47.7
18.8 39.7
20.1 33.0
21.5 27.4
23.0 22.8
24.6 19.0
26.3 15.8
28.1 13.1
30.0 10.8
32.1 8.95
34.3 7.41
36.7 6.15
39.2 5.1
41.9 4.22
44.8 3.5
47.9 2.9
51.2 2.41
54.7 2.01
58.5 1.68
62.5 1.41
66.8 1.18
71.5 0.999
76.4 0.847
81.7 0.721
87.3 0.616
93.3 0.529
99.8 0.457
107.0 0.398
114.0 0.349
122.0 0.309
130.0 0.275
139.0 0.247
149.0 0.223
159.0 0.204
170.0 0.187
182.0 0.173
194.0 0.161
