2.08 2350.0
2.22 2330.0
2.24 2340.0
2.27 2380.0
2.28 2380.0
2.29 2870.0
2.33 2880.0
2.38 2860.0
2.52 2630.0
2.54 2600.0
2.56 2550.0
2.57 2530.0
2.59 2660.0
2.63 2560.0
2.72 2340.0
2.76 2240.0
2.81 2150.0
2.82 2120.0
2.83 2180.0
2.88 2100.0
2.9 2040.0
3.11 1730.0
3.32 1470.0
3.55 1250.0
3.79 1060.0
4.06 892.0
4.33 755.0
4.63 640.0
4.95 540.0
5.3 457.0
5.66 386.0
6.05 327.0
6.47 277.0
6.92 235.0
7.39 200.0
7.9 170.0
8.45 144.0
9.03 122.0
9.65 103.0
10.0 93.4
10.2 89.7
10.2 88.7
10.3 235.0
10.3 230.0
10.4 224.0
11.0 188.0
11.3 175.0
11.5 168.0
11.5 166.0
11.6 227.0
11.8 218.0
11.8 217.0
11.9 214.0
12.0 205.0
12.1 203.0
12.2 231.0
12.3 223.0
12.6 211.0
13.5 179.0
14.4 151.0
15.4 127.0
16.5 107.0
17.6 89.7
18.8 75.5
20.1 63.5
21.5 53.5
23.0 45.0
24.6 37.9
26.3 31.9
28.1 26.7
30.0 22.3
32.1 18.6
34.3 15.6
36.7 13.1
39.2 11.0
41.9 9.22
44.8 7.76
47.9 6.52
51.2 5.49
54.7 4.62
58.5 3.88
62.5 3.27
66.8 2.76
68.1 2.63
69.2 2.53
69.5 2.5
69.9 11.0
70.9 10.6
71.5 10.4
76.4 8.77
81.7 7.39
87.3 6.22
93.3 5.24
99.8 4.41
107.0 3.71
114.0 3.13
122.0 2.64
130.0 2.23
139.0 1.88
149.0 1.59
159.0 1.35
170.0 1.14
182.0 0.969
194.0 0.826
