2.07 2620.0
2.08 2650.0
2.1 2670.0
2.11 2680.0
2.12 3220.0
2.15 3250.0
2.22 3200.0
2.32 3030.0
2.35 2940.0
2.36 2920.0
2.38 3070.0
2.41 2970.0
2.54 2600.0
2.55 2580.0
2.59 2480.0
2.6 2450.0
2.61 2520.0
2.65 2420.0
2.72 2260.0
2.9 1890.0
3.11 1600.0
3.32 1360.0
3.55 1150.0
3.79 973.0
4.06 824.0
4.33 697.0
4.63 589.0
4.95 497.0
5.3 420.0
5.66 355.0
6.05 301.0
6.47 255.0
6.92 217.0
7.39 184.0
7.9 156.0
8.45 133.0
9.03 113.0
9.37 102.0
9.51 97.9
9.55 96.8
9.61 259.0
9.65 255.0
9.75 247.0
10.3 208.0
10.5 196.0
10.7 188.0
10.7 186.0
10.8 256.0
11.0 245.0
11.0 240.0
11.0 240.0
11.2 229.0
11.3 227.0
11.3 258.0
11.5 248.0
11.8 233.0
12.6 197.0
13.5 166.0
14.4 140.0
15.4 118.0
16.5 99.0
17.6 83.2
18.8 70.0
20.1 58.9
21.5 49.5
23.0 41.6
24.6 35.0
26.3 29.5
28.1 24.6
30.0 20.6
32.1 17.2
34.3 14.4
36.7 12.1
39.2 10.1
41.9 8.53
44.8 7.17
47.9 6.03
51.2 5.06
54.7 4.25
58.5 3.57
62.5 3.01
64.0 2.83
65.0 2.72
65.3 2.69
65.7 12.1
66.7 11.7
66.8 11.6
71.5 9.78
76.4 8.24
81.7 6.95
87.3 5.84
93.3 4.91
99.8 4.13
107.0 3.47
114.0 2.93
122.0 2.47
130.0 2.09
139.0 1.76
149.0 1.49
159.0 1.26
170.0 1.07
182.0 0.906
194.0 0.773
